genus,species,TL,initiation,jolts,termination,termType,duration,escapeDist,velocity,acceleration,turnRate,clientType,mucusWeight,mucusProt,mucusCal,parCm2,gnaCm2
Sufflamen,chrysopterus,16,1,0,2,1,5,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,2,1,2,3,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,1,1,2,3,7,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,2,1,21,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,2,0,1,1,11,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,19,2,0,1,1,6,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,1,0,1,1,7,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,1,0,1,1,6,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,1,1,5,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,2,2,1,1,13,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,1,1,11,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,2,0,1,1,14,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,2,2,1,46,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,1,1,3,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,1,1,1,1,10,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,1,1,12,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,14,1,0,2,1,13,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,16,1,1,1,1,14,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,2,1,1,32,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,2,0,2,1,22,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,1,1,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,16,1,0,1,1,3,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,1,2,3,6,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,1,4,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,16,2,0,1,4,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,1,0,1,1,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,16,2,1,2,1,5,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,2,1,1,1,9,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,2,0,1,4,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,14,1,0,1,4,6,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,1,0,1,4,4,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Zebrasoma,scopas,20,1,0,1,1,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,20,1,1,1,1,10,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,20,1,0,1,1,6,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,2,0,1,1,2,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,2,0,1,4,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,1,0,1,1,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,1,0,1,4,15,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,8,2,0,1,4,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,14,1,1,1,1,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,17,1,1,1,4,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,14,2,0,1,4,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,13,1,0,1,4,12,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,13,1,0,1,1,4,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,12,1,0,1,1,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,12,1,0,1,1,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,17,1,0,1,4,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,12,2,0,1,1,2,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,18,1,0,1,1,7,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,1,1,2,2,11,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,13,2,0,1,4,9,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,12,2,0,1,1,6,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,1,0,1,4,2,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,14,1,0,1,1,22,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,1,0,1,1,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,11,2,0,1,4,2,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,14,2,0,1,4,10,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,14,1,0,1,1,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,18,1,0,1,1,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,1,0,1,1,1,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,2,0,1,1,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,12,2,0,1,4,6,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,1,0,1,4,6,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,2,0,1,4,4,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,17,1,0,1,4,9,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,2,0,1,1,6,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,14,1,0,1,4,4,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,12,1,0,1,1,8,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,19,1,0,2,1,6,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,12,1,1,1,1,9,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,18,2,0,1,4,12,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,2,0,1,4,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,14,2,0,1,4,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,2,0,1,4,4,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,17,1,0,1,4,1,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,17,2,1,1,1,4,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,1,0,1,1,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,20,1,0,1,4,12,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,16,2,0,1,4,4,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,18,2,0,1,4,4,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,1,0,1,1,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,18,2,0,1,4,7,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,17,1,0,1,1,9,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,14,1,0,1,4,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,18,2,0,1,4,1,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,17,2,0,1,4,5,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,18,2,0,1,4,2,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,2,0,1,4,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,12,2,0,1,4,2,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,15,1,0,1,1,7,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
Zebrasoma,scopas,13,1,0,1,4,3,5.44,153.47,71.32,2943.08,1,0.09,140.66,4752.18,0.036944419,0.009000573
